,OCC 1972-1982,OCC 1983-1991,OCC 1992-Aug1995,OCC Sept1995-2002,OCC 2003-2010,OCC 2011-2019,OCC 2020+
6462,372,379,379,379,5400,5400,5400
6463,262,274,318,318,5410,5410,5410
6464,321,389,389,389,5410,5410,5410
6465,283,274,318,318,5410,5410,5410
6466,390,364,364,364,5410,5410,5410
6467,394,364,364,364,5410,5410,5410
6468,284,274,318,318,5410,5410,5410
6469,391,389,389,389,5410,5410,5410
6470,314,317,317,317,5410,5410,5410
6471,245,274,318,318,5410,5410,5410
6472,395,389,389,389,5410,5410,5410
6473,364,318,318,318,5410,5410,5410
6474,270,274,318,318,5410,5410,5410
6475,245,389,389,389,5410,5410,5410
6476,762,364,364,364,5410,5410,5410
6477,762,274,318,318,5410,5410,5410
6478,285,274,318,318,5410,5410,5410
6479,394,389,389,389,5410,5410,5410
6480,394,318,318,318,5410,5410,5410
6481,375,389,389,389,5410,5410,5410
6482,390,318,318,318,5410,5410,5410
6483,282,274,318,318,5410,5410,5410
6484,220,274,318,318,5410,5410,5410
6485,374,364,364,364,5410,5410,5410
6486,395,336,336,336,5420,5420,5420
6487,321,376,376,376,5420,5420,5420
6488,364,336,336,336,5420,5420,5420
6489,314,336,336,336,5420,5420,5420
6490,394,336,336,336,5420,5420,5420
6491,375,336,336,336,5420,5420,5420
6492,321,336,336,336,5420,5420,5420
6493,326,376,376,376,5420,5420,5420
6494,374,364,364,364,5500,5500,5500
6495,762,364,364,364,5500,5500,5500
6496,394,364,364,364,5500,5500,5500
6497,390,364,364,364,5500,5500,5500
6498,980,407,407,407,5510,5510,5510
6499,332,357,357,357,5510,5510,5510
6500,332,356,356,356,5510,5510,5510
6501,333,357,357,357,5510,5510,5510
6502,982,407,407,407,5510,5510,5510
6503,785,407,407,407,5510,5510,5510
6504,984,407,407,407,5510,5510,5510
6505,245,359,359,359,5520,5520,5521
6506,245,359,359,359,5520,5520,5522
6507,375,359,359,359,5520,5520,5521
6508,375,359,359,359,5520,5520,5522
6509,153,228,228,228,5520,5520,5521
6510,153,228,228,228,5520,5520,5522
6511,245,363,363,363,5520,5520,5521
6512,245,363,363,363,5520,5520,5522
6513,394,363,363,363,5520,5520,5521
6514,394,363,363,363,5520,5520,5522
6515,315,359,359,359,5520,5520,5521
6516,315,359,359,359,5520,5520,5522
6517,375,363,363,363,5520,5520,5521
6518,375,363,363,363,5520,5520,5522
6519,390,363,363,363,5520,5520,5521
6520,390,363,363,363,5520,5520,5522
6521,323,359,359,359,5520,5520,5521
6522,323,359,359,359,5520,5520,5522
6523,762,363,363,363,5520,5520,5521
6524,762,363,363,363,5520,5520,5522
6525,171,228,228,228,5520,5520,5521
6526,171,228,228,228,5520,5520,5522
6527,314,363,363,363,5520,5520,5521
6528,314,363,363,363,5520,5520,5522
6529,323,363,363,363,5520,5520,5521
6530,323,363,363,363,5520,5520,5522
6531,394,374,374,374,5520,5520,5521
6532,394,374,374,374,5520,5520,5522
6533,334,366,366,366,5530,5530,5530
6534,785,883,883,883,5540,5540,5540
6535,694,883,883,883,5540,5540,5540
6536,690,883,883,883,5540,5540,5540
6537,780,883,883,883,5540,5540,5540
6538,753,883,883,883,5540,5540,5540
6539,695,883,883,883,5540,5540,5540
6540,355,354,354,354,5540,5540,5540
6541,692,883,883,883,5540,5540,5540
6542,361,354,354,354,5540,5540,5540
6543,331,355,355,355,5550,5550,5550
6544,355,354,354,354,5550,5550,5550
6545,361,354,354,354,5550,5550,5550
6546,361,354,354,354,5560,5560,5560
6547,355,354,354,354,5560,5560,5560
6548,390,363,363,363,5600,5600,5600
6549,323,373,373,373,5600,5600,5600
6550,394,363,363,363,5600,5600,5600
6551,762,363,363,363,5600,5600,5600
6552,323,363,363,363,5600,5600,5600
6553,245,363,363,363,5600,5600,5600
6554,321,373,373,373,5600,5600,5600
6555,375,363,363,363,5600,5600,5600
6556,314,363,363,363,5600,5600,5600
6557,394,374,374,374,5600,5600,5600
6558,312,379,379,379,5610,5610,5610
6559,370,379,379,379,5610,5610,5610
6560,394,364,364,364,5610,5610,5610
6561,394,379,379,379,5610,5610,5610
6562,314,379,379,379,5610,5610,5610
6563,390,364,364,364,5610,5610,5610
6564,374,364,364,364,5610,5610,5610
6565,395,379,379,379,5610,5610,5610
6566,372,379,379,379,5610,5610,5610
6567,375,379,379,379,5610,5610,5610
6568,762,364,364,364,5610,5610,5610
6569,394,327,327,327,5620,5620,9645
6570,753,889,889,889,5620,5620,9645
6571,395,336,336,336,5620,5620,9645
6572,785,889,889,889,5620,5620,9645
6573,770,889,889,889,5620,5620,9645
6574,780,889,877,877,5620,5620,9645
6575,364,336,336,336,5620,5620,9645
6576,394,336,336,336,5620,5620,9645
6577,695,889,877,877,5620,5620,9645
6578,674,365,365,365,5620,5620,9645
6579,695,889,889,889,5620,5620,9645
6580,690,889,889,889,5620,5620,9645
6581,694,889,877,877,5620,5620,9645
6582,753,889,877,877,5620,5620,9645
6583,643,877,877,877,5620,5620,9645
6584,321,336,336,336,5620,5620,9645
6585,762,889,889,889,5620,5620,9645
6586,694,877,877,877,5620,5620,9645
6587,694,889,889,889,5620,5620,9645
6588,381,365,365,365,5620,5620,9645
6589,323,365,365,365,5620,5620,9645
6590,770,889,877,877,5620,5620,9645
6591,690,877,877,877,5620,5620,9645
6592,780,889,889,889,5620,5620,9645
6593,785,889,877,877,5620,5620,9645
6594,762,889,877,877,5620,5620,9645
6595,314,327,327,327,5620,5620,9645
6596,690,889,877,877,5620,5620,9645
6597,375,336,336,336,5620,5620,9645
6598,640,889,889,889,5620,5620,9645
6599,640,889,877,877,5620,5620,9645
6600,321,327,327,327,5620,5620,9645
6601,762,365,365,365,5620,5620,9645
6602,762,877,877,877,5620,5620,9645
6603,314,336,336,336,5620,5620,9645
6604,394,374,374,374,5620,5620,9645
6605,374,327,327,327,5620,5620,9645
6606,321,336,336,336,5630,5630,5630
6607,375,368,368,368,5630,5630,5630
6608,381,365,365,365,5630,5630,5630
6609,762,365,365,365,5630,5630,5630
6610,395,369,368,368,5630,5630,5630
6611,395,336,336,336,5630,5630,5630
6612,375,336,336,336,5630,5630,5630
6613,394,336,336,336,5630,5630,5630
6614,323,365,365,365,5630,5630,5630
6615,674,365,365,365,5630,5630,5630
6616,364,336,336,336,5630,5630,5630
6617,394,323,323,323,5630,5630,5630
6618,394,368,368,368,5630,5630,5630
6619,374,368,368,368,5630,5630,5630
6620,392,368,368,368,5630,5630,5630
6621,364,323,323,323,5630,5630,5630
6622,314,336,336,336,5630,5630,5630
6623,314,336,336,336,5700,5700,5710
6624,314,336,336,336,5700,5700,5720
6625,314,336,336,336,5700,5700,5740
6626,314,336,336,336,5700,5700,5730
6627,472,19,22,22,5700,5700,5710
6628,472,19,22,22,5700,5700,5720
6629,472,19,22,22,5700,5700,5740
6630,472,19,22,22,5700,5700,5730
6631,205,19,22,22,5700,5700,5710
6632,205,19,22,22,5700,5700,5720
6633,205,19,22,22,5700,5700,5740
6634,205,19,22,22,5700,5700,5730
6635,224,17,16,22,5700,5700,5710
6636,224,17,16,22,5700,5700,5720
6637,224,17,16,22,5700,5700,5740
6638,224,17,16,22,5700,5700,5730
6639,364,303,303,303,5700,5700,5710
6640,364,303,303,303,5700,5700,5720
6641,364,303,303,303,5700,5700,5740
6642,364,303,303,303,5700,5700,5730
6643,382,303,303,303,5700,5700,5710
6644,382,303,303,303,5700,5700,5720
6645,382,303,303,303,5700,5700,5740
6646,382,303,303,303,5700,5700,5730
6647,370,313,313,313,5700,5700,5710
6648,370,313,313,313,5700,5700,5720
6649,370,313,313,313,5700,5700,5740
6650,370,313,313,313,5700,5700,5730
6651,385,19,22,22,5700,5700,5710
6652,385,19,22,22,5700,5700,5720
6653,385,19,22,22,5700,5700,5740
6654,385,19,22,22,5700,5700,5730
6655,245,19,22,22,5700,5700,5710
6656,245,19,22,22,5700,5700,5720
6657,245,19,22,22,5700,5700,5740
6658,245,19,22,22,5700,5700,5730
6659,184,19,22,22,5700,5700,5710
6660,184,19,22,22,5700,5700,5720
6661,184,19,22,22,5700,5700,5740
6662,184,19,22,22,5700,5700,5730
6663,321,336,336,336,5700,5700,5710
6664,321,336,336,336,5700,5700,5720
6665,321,336,336,336,5700,5700,5740
6666,321,336,336,336,5700,5700,5730
6667,265,19,22,22,5700,5700,5710
6668,265,19,22,22,5700,5700,5720
6669,265,19,22,22,5700,5700,5740
6670,265,19,22,22,5700,5700,5730
6671,212,15,15,15,5700,5700,5710
6672,212,15,15,15,5700,5700,5720
6673,212,15,15,15,5700,5700,5740
6674,212,15,15,15,5700,5700,5730
6675,372,19,22,22,5700,5700,5710
6676,372,19,22,22,5700,5700,5720
6677,372,19,22,22,5700,5700,5740
6678,372,19,22,22,5700,5700,5730
6679,212,303,303,303,5700,5700,5710
6680,212,303,303,303,5700,5700,5720
6681,212,303,303,303,5700,5700,5740
6682,212,303,303,303,5700,5700,5730
6683,375,336,336,336,5700,5700,5710
6684,375,336,336,336,5700,5700,5720
6685,375,336,336,336,5700,5700,5740
6686,375,336,336,336,5700,5700,5730
6687,13,19,22,22,5700,5700,5710
6688,13,19,22,22,5700,5700,5720
6689,13,19,22,22,5700,5700,5740
6690,13,19,22,22,5700,5700,5730
6691,220,19,22,22,5700,5700,5710
6692,220,19,22,22,5700,5700,5720
6693,220,19,22,22,5700,5700,5740
6694,220,19,22,22,5700,5700,5730
6695,441,19,22,22,5700,5700,5710
6696,441,19,22,22,5700,5700,5720
6697,441,19,22,22,5700,5700,5740
6698,441,19,22,22,5700,5700,5730
6699,235,19,22,22,5700,5700,5710
6700,235,19,22,22,5700,5700,5720
6701,235,19,22,22,5700,5700,5740
6702,235,19,22,22,5700,5700,5730
6703,323,303,303,303,5700,5700,5710
6704,323,303,303,303,5700,5700,5720
6705,323,303,303,303,5700,5700,5740
6706,323,303,303,303,5700,5700,5730
6707,395,37,37,37,5700,5700,5710
6708,395,37,37,37,5700,5700,5720
6709,395,37,37,37,5700,5700,5740
6710,395,37,37,37,5700,5700,5730
6711,101,19,22,22,5700,5700,5710
6712,101,19,22,22,5700,5700,5720
6713,101,19,22,22,5700,5700,5740
6714,101,19,22,22,5700,5700,5730
6715,312,303,303,303,5700,5700,5710
6716,312,303,303,303,5700,5700,5720
6717,312,303,303,303,5700,5700,5740
6718,312,303,303,303,5700,5700,5730
6719,240,19,22,22,5700,5700,5710
6720,240,19,22,22,5700,5700,5720
6721,240,19,22,22,5700,5700,5740
6722,240,19,22,22,5700,5700,5730
6723,220,303,303,303,5700,5700,5710
6724,220,303,303,303,5700,5700,5720
6725,220,303,303,303,5700,5700,5740
6726,220,303,303,303,5700,5700,5730
6727,376,303,303,303,5700,5700,5710
6728,376,303,303,303,5700,5700,5720
6729,376,303,303,303,5700,5700,5740
6730,376,303,303,303,5700,5700,5730
6731,195,19,22,22,5700,5700,5710
6732,195,19,22,22,5700,5700,5720
6733,195,19,22,22,5700,5700,5740
6734,195,19,22,22,5700,5700,5730
6735,345,303,303,303,5700,5700,5710
6736,345,303,303,303,5700,5700,5720
6737,345,303,303,303,5700,5700,5740
6738,345,303,303,303,5700,5700,5730
6739,223,19,22,22,5700,5700,5710
6740,223,19,22,22,5700,5700,5720
6741,223,19,22,22,5700,5700,5740
6742,223,19,22,22,5700,5700,5730
6743,391,303,303,303,5700,5700,5710
6744,391,303,303,303,5700,5700,5720
6745,391,303,303,303,5700,5700,5740
6746,391,303,303,303,5700,5700,5730
6747,202,19,22,22,5700,5700,5710
6748,202,19,22,22,5700,5700,5720
6749,202,19,22,22,5700,5700,5740
6750,202,19,22,22,5700,5700,5730
6751,245,37,37,37,5700,5700,5710
6752,245,37,37,37,5700,5700,5720
6753,245,37,37,37,5700,5700,5740
6754,245,37,37,37,5700,5700,5730
6755,372,313,313,313,5700,5700,5710
6756,372,313,313,313,5700,5700,5720
6757,372,313,313,313,5700,5700,5740
6758,372,313,313,313,5700,5700,5730
6759,390,303,303,303,5700,5700,5710
6760,390,303,303,303,5700,5700,5720
6761,390,303,303,303,5700,5700,5740
6762,390,303,303,303,5700,5700,5730
6763,212,19,22,22,5700,5700,5710
6764,212,19,22,22,5700,5700,5720
6765,212,19,22,22,5700,5700,5740
6766,212,19,22,22,5700,5700,5730
6767,325,303,303,303,5700,5700,5710
6768,325,303,303,303,5700,5700,5720
6769,325,303,303,303,5700,5700,5740
6770,325,303,303,303,5700,5700,5730
6771,320,303,303,303,5700,5700,5710
6772,320,303,303,303,5700,5700,5720
6773,320,303,303,303,5700,5700,5740
6774,320,303,303,303,5700,5700,5730
6775,370,19,22,22,5700,5700,5710
6776,370,19,22,22,5700,5700,5720
6777,370,19,22,22,5700,5700,5740
6778,370,19,22,22,5700,5700,5730
6779,372,303,303,303,5700,5700,5710
6780,372,303,303,303,5700,5700,5720
6781,372,303,303,303,5700,5700,5740
6782,372,303,303,303,5700,5700,5730
6783,395,336,336,336,5700,5700,5710
6784,395,336,336,336,5700,5700,5720
6785,395,336,336,336,5700,5700,5740
6786,395,336,336,336,5700,5700,5730
6787,321,37,37,37,5700,5700,5710
6788,321,37,37,37,5700,5700,5720
6789,321,37,37,37,5700,5700,5740
6790,321,37,37,37,5700,5700,5730
6791,301,303,303,303,5700,5700,5710
6792,301,303,303,303,5700,5700,5720
6793,301,303,303,303,5700,5700,5740
6794,301,303,303,303,5700,5700,5730
6795,202,303,303,303,5700,5700,5710
6796,202,303,303,303,5700,5700,5720
6797,202,303,303,303,5700,5700,5740
6798,202,303,303,303,5700,5700,5730
6799,230,19,22,22,5700,5700,5710
6800,230,19,22,22,5700,5700,5720
6801,230,19,22,22,5700,5700,5740
6802,230,19,22,22,5700,5700,5730
6803,394,336,336,336,5700,5700,5710
6804,394,336,336,336,5700,5700,5720
6805,394,336,336,336,5700,5700,5740
6806,394,336,336,336,5700,5700,5730
6807,222,3,3,22,5700,5700,5710
6808,222,3,3,22,5700,5700,5720
6809,222,3,3,22,5700,5700,5740
6810,222,3,3,22,5700,5700,5730
6811,222,37,37,37,5700,5700,5710
6812,222,37,37,37,5700,5700,5720
6813,222,37,37,37,5700,5700,5740
6814,222,37,37,37,5700,5700,5730
6815,371,313,313,313,5700,5700,5710
6816,371,313,313,313,5700,5700,5720
6817,371,313,313,313,5700,5700,5740
6818,371,313,313,313,5700,5700,5730
6819,220,37,37,37,5700,5700,5710
6820,220,37,37,37,5700,5700,5720
6821,220,37,37,37,5700,5700,5740
6822,220,37,37,37,5700,5700,5730
6823,441,303,303,303,5700,5700,5710
6824,441,303,303,303,5700,5700,5720
6825,441,303,303,303,5700,5700,5740
6826,441,303,303,303,5700,5700,5730
6827,310,303,303,303,5700,5700,5710
6828,310,303,303,303,5700,5700,5720
6829,310,303,303,303,5700,5700,5740
6830,310,303,303,303,5700,5700,5730
6831,925,303,303,303,5700,5700,5710
6832,925,303,303,303,5700,5700,5720
6833,925,303,303,303,5700,5700,5740
6834,925,303,303,303,5700,5700,5730
6835,364,336,336,336,5700,5700,5710
6836,364,336,336,336,5700,5700,5720
6837,364,336,336,336,5700,5700,5740
6838,364,336,336,336,5700,5700,5730
6839,350,309,309,309,5800,5800,1108
6840,345,309,309,309,5800,5800,1108
6841,343,308,308,308,5800,5800,1108
6842,391,385,385,385,5810,5810,5810
6843,345,385,385,385,5810,5810,5810
6844,391,315,315,315,5820,5820,5820
6845,325,315,315,315,5820,5820,5820
6846,391,315,315,315,5830,5830,5830
6847,325,315,315,315,5830,5830,5830
6848,184,195,195,195,5830,5830,5830
6849,321,336,336,336,5840,5840,5840
6850,375,336,336,336,5840,5840,5840
6851,394,328,328,328,5840,5840,5840
6852,311,377,377,377,5840,5840,5840
6853,314,336,336,336,5840,5840,5840
6854,326,375,375,375,5840,5840,5840
6855,321,328,328,328,5840,5840,5840
6856,375,328,328,328,5840,5840,5840
6857,321,375,375,375,5840,5840,5840
6858,364,336,336,336,5840,5840,5840
6859,394,336,336,336,5840,5840,5840
6860,395,336,336,336,5840,5840,5840
6861,333,357,357,357,5850,5850,5850
6862,332,357,357,357,5850,5850,5850
6863,355,346,346,346,5850,5850,5850
6864,332,356,356,356,5850,5850,5850
6865,312,379,379,379,5860,5860,5860
6866,372,379,379,379,5860,5860,5860
6867,245,389,389,389,5860,5860,5860
6868,395,389,389,389,5860,5860,5860
6869,395,379,379,379,5860,5860,5860
6870,375,389,389,389,5860,5860,5860
6871,370,379,379,379,5860,5860,5860
6872,321,376,376,376,5860,5860,5860
6873,326,376,376,376,5860,5860,5860
6874,391,389,389,389,5860,5860,5860
6875,394,389,389,389,5860,5860,5860
6876,394,379,379,379,5860,5860,5860
6877,321,389,389,389,5860,5860,5860
6878,375,379,379,379,5860,5860,5860
6879,314,379,379,379,5860,5860,5860
6880,344,345,345,345,5900,5900,5900
6881,350,309,309,309,5900,5900,5900
6882,341,344,344,344,5900,5900,5900
6883,355,345,345,345,5900,5900,5900
6884,183,774,774,774,5900,5900,5900
6885,384,349,353,353,5900,5900,5900
6886,355,354,354,354,5900,5900,5900
6887,361,354,354,354,5900,5900,5900
6888,515,774,774,774,5900,5900,5900
6889,345,309,309,309,5900,5900,5900
6890,375,344,344,344,5900,5900,5900
6891,645,774,774,774,5900,5900,5900
6892,342,344,344,344,5900,5900,5900
6893,394,347,347,347,5900,5900,5900
6894,355,347,347,347,5900,5900,5900
6895,395,336,336,336,5910,5910,5910
6896,362,384,384,384,5910,5910,5910
6897,321,336,336,336,5910,5910,5910
6898,394,336,336,336,5910,5910,5910
6899,364,336,336,336,5910,5910,5910
6900,314,336,336,336,5910,5910,5910
6901,375,336,336,336,5910,5910,5910
6902,305,386,386,386,5920,5920,5920
6903,375,386,386,386,5920,5920,5920
6904,391,314,314,314,5930,5940,5940
6905,321,234,234,234,5930,5940,5940
6906,375,336,336,336,5930,5940,5940
6907,395,389,389,389,5930,5940,5940
6908,314,379,379,379,5930,5940,5940
6909,375,379,379,379,5930,5940,5940
6910,394,318,318,318,5930,5940,5940
6911,283,274,318,318,5930,5940,5940
6912,326,376,376,376,5930,5940,5940
6913,321,336,336,336,5930,5940,5940
6914,321,376,376,376,5930,5940,5940
6915,375,389,389,389,5930,5940,5940
6916,282,274,318,318,5930,5940,5940
6917,364,336,336,336,5930,5940,5940
6918,395,336,336,336,5930,5940,5940
6919,394,374,374,374,5930,5940,5940
6920,394,379,379,379,5930,5940,5940
6921,245,234,234,234,5930,5940,5940
6922,390,318,318,318,5930,5940,5940
6923,314,336,336,336,5930,5940,5940
6924,245,389,389,389,5930,5940,5940
6925,285,274,318,318,5930,5940,5940
6926,321,389,389,389,5930,5940,5940
6927,312,379,379,379,5930,5940,5940
6928,762,274,318,318,5930,5940,5940
6929,395,379,379,379,5930,5940,5940
6930,394,234,234,234,5930,5940,5940
6931,394,336,336,336,5930,5940,5940
6932,364,318,318,318,5930,5940,5940
6933,376,314,314,314,5930,5940,5940
6934,375,234,234,234,5930,5940,5940
6935,372,379,379,379,5930,5940,5940
6936,262,274,318,318,5930,5940,5940
6937,245,274,318,318,5930,5940,5940
6938,394,389,389,389,5930,5940,5940
6939,370,379,379,379,5930,5940,5940
6940,220,274,318,318,5930,5940,5940
6941,284,274,318,318,5930,5940,5940
6942,391,389,389,389,5930,5940,5940
6943,270,274,318,318,5930,5940,5940
6944,245,494,494,494,6000,6005,6005
6945,824,477,477,477,6000,6005,6005
6946,216,485,485,485,6000,6005,6005
6947,802,475,475,475,6000,6005,6005
6948,761,494,494,494,6000,6005,6005
6949,441,494,494,494,6000,6005,6005
6950,441,485,485,485,6000,6005,6005
6951,245,475,475,475,6000,6005,6005
6952,740,485,485,485,6000,6005,6005
6953,821,477,477,477,6000,6005,6005
6954,755,485,485,485,6000,6005,6005
6955,212,36,36,36,6010,6010,6010
6956,NA,489,489,489,6010,6010,6010
6957,31,36,36,36,6010,6010,6010
6958,452,36,36,36,6010,6010,6010
6959,201,36,36,36,6010,6010,6010
6960,404,36,36,36,6010,6010,6010
6961,25,36,36,36,6010,6010,6010
6962,23,36,36,36,6010,6010,6010
6963,223,36,36,36,6010,6010,6010
6964,215,36,36,36,6010,6010,6010
6965,610,36,36,36,6010,6010,6010
6966,245,36,36,36,6010,6010,6010
6967,326,36,36,36,6010,6010,6010
6968,222,36,36,36,6010,6010,6010
6969,1,36,36,36,6010,6010,6010
6970,170,36,36,36,6010,6010,6010
6971,42,77,77,77,6020,6020,6020
6972,245,475,475,475,6020,6020,6020
6973,44,77,77,77,6020,6020,6020
6974,45,77,77,77,6020,6020,6020
6975,802,475,475,475,6020,6020,6020
6976,NA,489,489,489,6040,6040,6040
6977,23,36,36,36,6040,6040,6040
6978,31,36,36,36,6040,6040,6040
6979,694,889,889,889,6040,6040,6040
6980,780,889,889,889,6040,6040,6040
6981,452,36,36,36,6040,6040,6040
6982,223,36,36,36,6040,6040,6040
6983,625,798,798,798,6040,6040,6040
6984,452,796,796,796,6040,6040,6040
6985,694,796,796,796,6040,6040,6040
6986,770,889,889,889,6040,6040,6040
6987,326,36,36,36,6040,6040,6040
6988,212,36,36,36,6040,6040,6040
6989,694,799,799,799,6040,6040,6040
6990,450,796,796,796,6040,6040,6040
6991,610,796,796,796,6040,6040,6040
6992,822,488,488,488,6040,6040,6040
6993,201,36,36,36,6040,6040,6040
6994,762,889,889,889,6040,6040,6040
6995,762,796,796,796,6040,6040,6040
6996,404,36,36,36,6040,6040,6040
6997,215,36,36,36,6040,6040,6040
6998,25,36,36,36,6040,6040,6040
6999,640,889,889,889,6040,6040,6040
7000,245,36,36,36,6040,6040,6040
7001,690,799,799,799,6040,6040,6040
7002,624,799,799,799,6040,6040,6040
7003,610,36,36,36,6040,6040,6040
7004,170,36,36,36,6040,6040,6040
7005,694,798,798,798,6040,6040,6040
7006,450,799,799,799,6040,6040,6040
7007,473,796,796,796,6040,6040,6040
7008,690,796,796,796,6040,6040,6040
7009,1,36,36,36,6040,6040,6040
7010,674,796,796,796,6040,6040,6040
7011,785,889,889,889,6040,6040,6040
7012,643,799,799,799,6040,6040,6040
7013,753,799,799,799,6040,6040,6040
7014,690,889,889,889,6040,6040,6040
7015,753,889,889,889,6040,6040,6040
7016,471,796,796,796,6040,6040,6040
7017,452,799,799,799,6040,6040,6040
7018,695,889,889,889,6040,6040,6040
7019,222,36,36,36,6040,6040,6040
7020,625,799,799,799,6040,6040,6040
7021,705,805,804,804,6050,6050,6050
7022,823,484,484,484,6050,6050,6050
7023,755,486,486,486,6050,6050,6050
7024,785,486,486,486,6050,6050,6050
7025,822,484,484,484,6050,6050,6050
7026,690,889,889,889,6050,6050,6050
7027,245,498,498,498,6050,6050,6050
7028,715,804,804,804,6050,6050,6050
7029,753,889,889,889,6050,6050,6050
7030,640,889,889,889,6050,6050,6050
7031,770,889,889,889,6050,6050,6050
7032,331,805,804,804,6050,6050,6050
7033,822,479,479,479,6050,6050,6050
